,added_at,album_name,track_number,artists,name,popularity,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,playlist_name
0,2021-03-13T15:01:00Z,NU,1,"[['Djonga', '204IwDdaHE4ymGk9Kya2pY'], ['Nagalli', '6TPJK8tv3AKKSsw0lENTQk'], ['Coyote Beatz', '2PhFsxtwCQLS3e9SJwDN3j']]",Nós,67,1yHEBmkI2j3lhlVLU8yuTl,0.705,0.816,10,-5.195,0,0.538,0.0969,0.0,0.0822,0.583,86.77,audio_features,1yHEBmkI2j3lhlVLU8yuTl,spotify:track:1yHEBmkI2j3lhlVLU8yuTl,https://api.spotify.com/v1/tracks/1yHEBmkI2j3lhlVLU8yuTl,https://api.spotify.com/v1/audio-analysis/1yHEBmkI2j3lhlVLU8yuTl,193800,4,RAPública
1,2021-03-13T15:01:00Z,Mds,1,"[['Kawe', '1TYJOhNSxMOODWiDVhuyZb'], ['Mc Lele JP', '1mV9h1AwhRXSjBFcYpajgY']]",Mds,84,0QglpM23kl9ldvVdoYNZwF,0.885,0.561,6,-5.331,1,0.249,0.261,0.0,0.121,0.644,140.02,audio_features,0QglpM23kl9ldvVdoYNZwF,spotify:track:0QglpM23kl9ldvVdoYNZwF,https://api.spotify.com/v1/tracks/0QglpM23kl9ldvVdoYNZwF,https://api.spotify.com/v1/audio-analysis/0QglpM23kl9ldvVdoYNZwF,125143,4,RAPública
2,2021-03-13T15:01:00Z,Para todas as mulheres que já rimei,1,"[['BIN', '1WXbiUMl1AT9Inb619xPUg'], ['Borges', '6jBww4kwlSrjaNYP7AQPtX'], ['L7NNON', '0JjPiLQNgAFaEkwoy56B1C'], ['Ajaxx', '0y7B2G0jNMGWyQJsOoRMUt']]",Quase uma Semana,73,4a5YIaK7qFu6T63GeYx1Ih,0.814,0.768,1,-5.703,0,0.078,0.104,0.0,0.0646,0.8,122.058,audio_features,4a5YIaK7qFu6T63GeYx1Ih,spotify:track:4a5YIaK7qFu6T63GeYx1Ih,https://api.spotify.com/v1/tracks/4a5YIaK7qFu6T63GeYx1Ih,https://api.spotify.com/v1/audio-analysis/4a5YIaK7qFu6T63GeYx1Ih,259672,4,RAPública
3,2021-03-13T15:01:00Z,Nada é pra sempre,1,"[['L7NNON', '0JjPiLQNgAFaEkwoy56B1C']]",Nada é pra sempre,62,4snS270Q8UbYfyVIO0YZ4g,0.721,0.482,0,-10.247,1,0.0768,0.192,0.0,0.0537,0.37,95.055,audio_features,4snS270Q8UbYfyVIO0YZ4g,spotify:track:4snS270Q8UbYfyVIO0YZ4g,https://api.spotify.com/v1/tracks/4snS270Q8UbYfyVIO0YZ4g,https://api.spotify.com/v1/audio-analysis/4snS270Q8UbYfyVIO0YZ4g,229928,4,RAPública
4,2021-03-13T15:01:00Z,Lance Criminoso (feat. BK),1,"[['Papatinho', '0iZz25uH5PLaShpqq84uYv'], ['Xamã', '5YwzDz4RJfTiMHS4tdR5Lf'], ['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW'], ['BK', '1YOVBTvznjiDvtAj4ExHeo']]",Lance Criminoso (feat. BK),65,2jZJ5d0KCiTP6de1NjyHPl,0.574,0.654,0,-6.696,0,0.478,0.27,0.0,0.115,0.694,81.336,audio_features,2jZJ5d0KCiTP6de1NjyHPl,spotify:track:2jZJ5d0KCiTP6de1NjyHPl,https://api.spotify.com/v1/tracks/2jZJ5d0KCiTP6de1NjyHPl,https://api.spotify.com/v1/audio-analysis/2jZJ5d0KCiTP6de1NjyHPl,234098,5,RAPública
5,2021-03-13T15:01:00Z,Poesia Acústica 10: Recomeçar,1,"[['Pineapple StormTv', '09U6hmCerKcIJrixubiBjm'], ['MC Cabelinho', '1WQBwwssN6r8DSjUlkyUGW'], ['Orochi', '3rfM2cGqF6DB0kUyytMkXx'], ['JayA Luuck', '4oxFgud0qa3A1tE6JFpFVp'], ['Pk', '5xYkM2vMrE23taj6tl7qkm'], ['Black', '2UzbrOSDiSjcLFN8wZ4bz2'], ['Delacruz', '1MzXJ8AaHdidMAnjgcahS4'], ['BK', '1YOVBTvznjiDvtAj4ExHeo'], ['Ludmilla', '3CDoRporvSjdzTrm99a3gi'], ['Salve Malak', '7zxFc10N9BP2lg73b8cwZ0']]",Poesia Acústica 10: Recomeçar,73,4pwFy4YPNGMxK2P2FfQfvt,0.739,0.636,8,-5.975,1,0.0737,0.257,0.0,0.175,0.442,142.055,audio_features,4pwFy4YPNGMxK2P2FfQfvt,spotify:track:4pwFy4YPNGMxK2P2FfQfvt,https://api.spotify.com/v1/tracks/4pwFy4YPNGMxK2P2FfQfvt,https://api.spotify.com/v1/audio-analysis/4pwFy4YPNGMxK2P2FfQfvt,682817,4,RAPública
6,2021-03-13T15:01:00Z,Máquina do Tempo,5,"[['Matuê', '5nP8x4uEFjAAmDzwOEc9b8']]",777-666,75,3sGcETRMuAgcPgjDpIkgMn,0.544,0.802,10,-4.534,0,0.326,0.0534,0.0,0.139,0.322,179.924,audio_features,3sGcETRMuAgcPgjDpIkgMn,spotify:track:3sGcETRMuAgcPgjDpIkgMn,https://api.spotify.com/v1/tracks/3sGcETRMuAgcPgjDpIkgMn,https://api.spotify.com/v1/audio-analysis/3sGcETRMuAgcPgjDpIkgMn,164000,4,RAPública
7,2021-03-13T15:01:00Z,Oclin e Evoque,1,"[['Tropa do Bruxo', '4s3lxX76LwxzMdQEAFYdzv'], ['Djonga', '204IwDdaHE4ymGk9Kya2pY'], ['MC Rick', '1mvpEXClANunyiHFtAXCxt'], ['Sidoka', '7EyzyrMNgqiK8bMrbkOT9l']]",Oclin e Evoque,67,3PnDIGbfmswMaxX386zp3X,0.899,0.698,0,-4.788,1,0.076,0.00104,0.0,0.0715,0.457,105.018,audio_features,3PnDIGbfmswMaxX386zp3X,spotify:track:3PnDIGbfmswMaxX386zp3X,https://api.spotify.com/v1/tracks/3PnDIGbfmswMaxX386zp3X,https://api.spotify.com/v1/audio-analysis/3PnDIGbfmswMaxX386zp3X,212582,4,RAPública
8,2021-03-13T15:01:00Z,Chuck Berry,1,"[['Black Alien', '6aCbXH85qN6xo54C7atSMx']]",Chuck Berry,59,23fd5EB9vHXNxDQQxikpEF,0.886,0.63,1,-6.298,0,0.333,0.225,8.97e-05,0.089,0.836,88.092,audio_features,23fd5EB9vHXNxDQQxikpEF,spotify:track:23fd5EB9vHXNxDQQxikpEF,https://api.spotify.com/v1/tracks/23fd5EB9vHXNxDQQxikpEF,https://api.spotify.com/v1/audio-analysis/23fd5EB9vHXNxDQQxikpEF,170627,4,RAPública
9,2021-03-13T15:01:00Z,Praya,1,"[['JayA Luuck', '4oxFgud0qa3A1tE6JFpFVp'], ['Predella', '3lMQtpA4i6FrIe6DmDfDVa'], ['Pedro Lotto', '23ot0eI6ByBW6LrlBfr2bm'], ['Paiva Prod', '1T0F05F7TEo6QYr4vtGJdb'], ['White Monkey Recordings', '4aOhi7PfTjBW439bBhH0J4']]",Praya,60,5yXjOmgTVSE3zXP1B3WP4F,0.933,0.662,9,-8.096,0,0.0997,0.274,0.0,0.0845,0.872,122.062,audio_features,5yXjOmgTVSE3zXP1B3WP4F,spotify:track:5yXjOmgTVSE3zXP1B3WP4F,https://api.spotify.com/v1/tracks/5yXjOmgTVSE3zXP1B3WP4F,https://api.spotify.com/v1/audio-analysis/5yXjOmgTVSE3zXP1B3WP4F,165973,4,RAPública
10,2021-03-13T15:01:00Z,De 90 pra Cá,1,"[['Kawe', '1TYJOhNSxMOODWiDVhuyZb'], ['Dexter', '76IyGPd3y2mBZCljGcke0x'], ['Elenko Week', '7i5nEmcVfMqh6hm0wVadrw']]",De 90 pra Cá,63,4u47lJWoqhJi8zWkZ13l7L,0.729,0.683,11,-5.694,0,0.226,0.706,3.81e-05,0.14,0.736,107.72,audio_features,4u47lJWoqhJi8zWkZ13l7L,spotify:track:4u47lJWoqhJi8zWkZ13l7L,https://api.spotify.com/v1/tracks/4u47lJWoqhJi8zWkZ13l7L,https://api.spotify.com/v1/audio-analysis/4u47lJWoqhJi8zWkZ13l7L,217778,4,RAPública
11,2021-03-13T15:01:00Z,Campo Minado,1,"[['Cynthia Luz', '0QHGCPmM4UgeNvrNPntSlu'], ['Froid', '45Yz90pqjzEdJzpEQg1eII'], ['OG L', '6usXKXCK5gkyeZ18o3Fmg6']]",Campo Minado,56,19ZHABf7sgrzyfsHjjLALd,0.734,0.535,7,-7.673,0,0.117,0.252,0.0,0.146,0.314,119.072,audio_features,19ZHABf7sgrzyfsHjjLALd,spotify:track:19ZHABf7sgrzyfsHjjLALd,https://api.spotify.com/v1/tracks/19ZHABf7sgrzyfsHjjLALd,https://api.spotify.com/v1/audio-analysis/19ZHABf7sgrzyfsHjjLALd,140000,4,RAPública
12,2021-03-13T15:01:00Z,Sistema Obtuso,1,"[['Criolo', '37ZflmHTdxkSLQuT8w9NBs'], ['Tropkillaz', '5bzWtCkjIAMgN93gLt56SO']]",Sistema Obtuso,58,2IIWfrGNeZHvIoPeFXECRs,0.808,0.792,1,-3.39,1,0.268,0.294,0.0,0.124,0.348,138.041,audio_features,2IIWfrGNeZHvIoPeFXECRs,spotify:track:2IIWfrGNeZHvIoPeFXECRs,https://api.spotify.com/v1/tracks/2IIWfrGNeZHvIoPeFXECRs,https://api.spotify.com/v1/audio-analysis/2IIWfrGNeZHvIoPeFXECRs,199130,4,RAPública
13,2021-03-13T15:01:00Z,Jogador Caro,3,"[['Felp 22', '56IPf5d631ccKOTmo8RFHK']]",Linda e Doida,60,2YyXU2abqxPVHOLwHh82hw,0.519,0.674,8,-5.38,0,0.116,0.0346,1.45e-06,0.0984,0.882,110.64,audio_features,2YyXU2abqxPVHOLwHh82hw,spotify:track:2YyXU2abqxPVHOLwHh82hw,https://api.spotify.com/v1/tracks/2YyXU2abqxPVHOLwHh82hw,https://api.spotify.com/v1/audio-analysis/2YyXU2abqxPVHOLwHh82hw,187598,3,RAPública
14,2021-03-13T15:01:00Z,UAU!,1,"[['Costa Gold', '7q1aEytv83jXNECmyaMhgn'], ['André Nine', '5cc7XCY3YdVmFDYw9LklMq']]",Uau!,68,5jo4ocTfihMYTsq1Z4ze9h,0.849,0.572,1,-8.913,1,0.336,0.0342,0.0,0.0768,0.881,153.96,audio_features,5jo4ocTfihMYTsq1Z4ze9h,spotify:track:5jo4ocTfihMYTsq1Z4ze9h,https://api.spotify.com/v1/tracks/5jo4ocTfihMYTsq1Z4ze9h,https://api.spotify.com/v1/audio-analysis/5jo4ocTfihMYTsq1Z4ze9h,189351,4,RAPública
15,2021-03-13T15:01:00Z,Amor de Fim de Noite,1,"[['Orochi', '3rfM2cGqF6DB0kUyytMkXx'], ['Papatinho', '0iZz25uH5PLaShpqq84uYv']]",Amor de Fim de Noite,62,0nDnvGagGAQP5vpgCyS5yH,0.472,0.427,7,-9.693,0,0.0664,0.841,0.0,0.0839,0.692,139.532,audio_features,0nDnvGagGAQP5vpgCyS5yH,spotify:track:0nDnvGagGAQP5vpgCyS5yH,https://api.spotify.com/v1/tracks/0nDnvGagGAQP5vpgCyS5yH,https://api.spotify.com/v1/audio-analysis/0nDnvGagGAQP5vpgCyS5yH,221143,4,RAPública
