,added_at,album_name,track_number,artists,name,popularity,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,playlist_name,playlist_description
544,2021-03-25T23:00:00Z,More Music From 8 Mile,6,"[['Junior M.A.F.I.A.', '3r0OeTcOw37N9juMYyyw39']]",Get Money,0,3W6UZZEiAIywZYpNpfBplK,0.718,0.847,2,-4.876,1,0.29,0.485,0.0,0.17,0.888,91.158,audio_features,3W6UZZEiAIywZYpNpfBplK,spotify:track:3W6UZZEiAIywZYpNpfBplK,https://api.spotify.com/v1/tracks/3W6UZZEiAIywZYpNpfBplK,https://api.spotify.com/v1/audio-analysis/3W6UZZEiAIywZYpNpfBplK,270884,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
545,2021-03-25T23:00:00Z,The Infamous,15,"[['Mobb Deep', '6O2zJ0tId7g07yzHtX0yap']]","Shook Ones, Pt. II",76,33ZXjLCpiINn8eQIDYEPTD,0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,audio_features,33ZXjLCpiINn8eQIDYEPTD,spotify:track:33ZXjLCpiINn8eQIDYEPTD,https://api.spotify.com/v1/tracks/33ZXjLCpiINn8eQIDYEPTD,https://api.spotify.com/v1/audio-analysis/33ZXjLCpiINn8eQIDYEPTD,325507,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
546,2021-03-25T23:00:00Z,Whut? The Album,14,"[['Redman', '7xTKLpo7UCzXSnlH7fOIoM']]",Tonight's Da Night,64,67mtN6BlsJR0LVyzvNZnGt,0.697,0.687,6,-11.111,1,0.379,0.26,4.8e-05,0.403,0.866,90.247,audio_features,67mtN6BlsJR0LVyzvNZnGt,spotify:track:67mtN6BlsJR0LVyzvNZnGt,https://api.spotify.com/v1/tracks/67mtN6BlsJR0LVyzvNZnGt,https://api.spotify.com/v1/audio-analysis/67mtN6BlsJR0LVyzvNZnGt,201373,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
547,2021-03-25T23:00:00Z,The Love Movement,2,"[['A Tribe Called Quest', '09hVIj6vWgoCDtT03h8ZCa']]",Find a Way,64,2MAaiV0bbeq4FpSwPe2rR8,0.773,0.581,8,-8.466,1,0.432,0.0352,0.0,0.485,0.711,94.093,audio_features,2MAaiV0bbeq4FpSwPe2rR8,spotify:track:2MAaiV0bbeq4FpSwPe2rR8,https://api.spotify.com/v1/tracks/2MAaiV0bbeq4FpSwPe2rR8,https://api.spotify.com/v1/audio-analysis/2MAaiV0bbeq4FpSwPe2rR8,203067,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
548,2021-03-25T23:00:00Z,The Chronic,2,"[['Dr. Dre', '6DPYiyq5kWVQS4RGwxzPC7']]",Fuck Wit Dre Day (And Everybody's Celebratin'),67,04fX3oTJm5Zucg3Uf9aix0,0.75,0.706,7,-7.461,1,0.156,0.088,0.0,0.535,0.59,93.603,audio_features,04fX3oTJm5Zucg3Uf9aix0,spotify:track:04fX3oTJm5Zucg3Uf9aix0,https://api.spotify.com/v1/tracks/04fX3oTJm5Zucg3Uf9aix0,https://api.spotify.com/v1/audio-analysis/04fX3oTJm5Zucg3Uf9aix0,292187,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
549,2021-03-25T23:00:00Z,Southernplayalisticadillacmuzik,7,"[['Outkast', '1G9G7WwrXka3Z1r7aIDjI7']]",Player's Ball,60,1RXEb6UTxJ05RffnAWfUOE,0.857,0.764,1,-6.304,1,0.246,0.0398,0.0,0.425,0.578,93.071,audio_features,1RXEb6UTxJ05RffnAWfUOE,spotify:track:1RXEb6UTxJ05RffnAWfUOE,https://api.spotify.com/v1/tracks/1RXEb6UTxJ05RffnAWfUOE,https://api.spotify.com/v1/audio-analysis/1RXEb6UTxJ05RffnAWfUOE,261267,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
550,2021-03-25T23:00:00Z,All Eyez On Me,10,"[['2Pac', '1ZwdS5xdxEREPySFridCfh']]",All Eyez On Me,29,2xTft6GEZeTyWNpdX94rkf,0.873,0.719,1,-5.948,1,0.248,0.03,0.0,0.333,0.858,93.281,audio_features,2xTft6GEZeTyWNpdX94rkf,spotify:track:2xTft6GEZeTyWNpdX94rkf,https://api.spotify.com/v1/tracks/2xTft6GEZeTyWNpdX94rkf,https://api.spotify.com/v1/audio-analysis/2xTft6GEZeTyWNpdX94rkf,307773,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
551,2021-03-25T23:00:00Z,Ready to Die (The Remaster),10,"[['The Notorious B.I.G.', '5me0Irg2ANcsgc93uaYrpb']]",Juicy - 2005 Remaster,79,5ByAIlEEnxYdvpnezg7HTX,0.889,0.818,9,-4.639,1,0.253,0.47,0.0,0.179,0.782,96.063,audio_features,5ByAIlEEnxYdvpnezg7HTX,spotify:track:5ByAIlEEnxYdvpnezg7HTX,https://api.spotify.com/v1/tracks/5ByAIlEEnxYdvpnezg7HTX,https://api.spotify.com/v1/audio-analysis/5ByAIlEEnxYdvpnezg7HTX,302760,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
552,2021-03-25T23:00:00Z,The Awakening,14,"[['Lord Finesse', '1C6G15UmVQMDGpYbdsf1Oi']]",Hip 2 Da Game,62,30eW6IlBK3wCwcB8TsPXua,0.769,0.752,11,-6.0,1,0.324,0.031,2.79e-06,0.0564,0.527,90.225,audio_features,30eW6IlBK3wCwcB8TsPXua,spotify:track:30eW6IlBK3wCwcB8TsPXua,https://api.spotify.com/v1/tracks/30eW6IlBK3wCwcB8TsPXua,https://api.spotify.com/v1/audio-analysis/30eW6IlBK3wCwcB8TsPXua,243107,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
553,2021-03-25T23:00:00Z,Enter The Wu-Tang (36 Chambers) [Expanded Edition],8,"[['Wu-Tang Clan', '34EP7KEpOjXcM2TCat1ISk']]",C.R.E.A.M.,74,119c93MHjrDLJTApCVGpvx,0.479,0.549,11,-10.551,0,0.373,0.57,0.0239,0.127,0.576,180.985,audio_features,119c93MHjrDLJTApCVGpvx,spotify:track:119c93MHjrDLJTApCVGpvx,https://api.spotify.com/v1/tracks/119c93MHjrDLJTApCVGpvx,https://api.spotify.com/v1/audio-analysis/119c93MHjrDLJTApCVGpvx,252187,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
554,2021-03-25T23:00:00Z,One Day It'll All Make Sense,2,"[['Common', '7cZ09St3U3Xthk3azL6uds']]",Invocation,63,1zS4PMsHfkSXPkzrEkCkC6,0.753,0.539,6,-8.03,0,0.425,0.0515,1.19e-05,0.0841,0.78,83.92,audio_features,1zS4PMsHfkSXPkzrEkCkC6,spotify:track:1zS4PMsHfkSXPkzrEkCkC6,https://api.spotify.com/v1/tracks/1zS4PMsHfkSXPkzrEkCkC6,https://api.spotify.com/v1/audio-analysis/1zS4PMsHfkSXPkzrEkCkC6,134040,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
555,2021-03-25T23:00:00Z,Bad Boy's 10th Anniversary- The Hits,2,"[['Craig Mack', '4akj4uteQQrrGxhX9Rjuyf']]","Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",60,5PbFD3AIyunz5HxocduA9e,0.52,0.847,9,-5.3,1,0.427,0.272,0.0,0.325,0.799,177.371,audio_features,5PbFD3AIyunz5HxocduA9e,spotify:track:5PbFD3AIyunz5HxocduA9e,https://api.spotify.com/v1/tracks/5PbFD3AIyunz5HxocduA9e,https://api.spotify.com/v1/audio-analysis/5PbFD3AIyunz5HxocduA9e,302013,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
556,2021-03-25T23:00:00Z,The Chronic,16,"[['Dr. Dre', '6DPYiyq5kWVQS4RGwxzPC7']]",Bitches Ain't Shit,63,0JSCZdPOPR7d8Mfi09tIxU,0.567,0.678,7,-8.442,1,0.209,0.0192,1.61e-06,0.113,0.777,90.862,audio_features,0JSCZdPOPR7d8Mfi09tIxU,spotify:track:0JSCZdPOPR7d8Mfi09tIxU,https://api.spotify.com/v1/tracks/0JSCZdPOPR7d8Mfi09tIxU,https://api.spotify.com/v1/audio-analysis/0JSCZdPOPR7d8Mfi09tIxU,288560,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
557,2021-03-25T23:00:00Z,Operation Stackola,3,"[['Luniz', '3z3g65U7mmyyBmmDfsQK9x'], ['Michael Marshall', '2FT75iYuWmycqYrXbVD9cn']]",I Got 5 On It,75,4IYKjN1DrYzxKXt0umJqsG,0.6,0.706,10,-7.899,0,0.361,0.209,0.0,0.125,0.58,173.926,audio_features,4IYKjN1DrYzxKXt0umJqsG,spotify:track:4IYKjN1DrYzxKXt0umJqsG,https://api.spotify.com/v1/tracks/4IYKjN1DrYzxKXt0umJqsG,https://api.spotify.com/v1/audio-analysis/4IYKjN1DrYzxKXt0umJqsG,253533,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
558,2021-03-25T23:00:00Z,All Eyez On Me,1,"[['2Pac', '1ZwdS5xdxEREPySFridCfh']]",Ambitionz Az A Ridah,28,3ssX20QT5c3nA9wk78V1LQ,0.801,0.908,2,-6.554,1,0.221,0.00253,0.000655,0.0698,0.805,87.279,audio_features,3ssX20QT5c3nA9wk78V1LQ,spotify:track:3ssX20QT5c3nA9wk78V1LQ,https://api.spotify.com/v1/tracks/3ssX20QT5c3nA9wk78V1LQ,https://api.spotify.com/v1/audio-analysis/3ssX20QT5c3nA9wk78V1LQ,278387,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
559,2021-03-25T23:00:00Z,Ready to Die (The Remaster),18,"[['The Notorious B.I.G.', '5me0Irg2ANcsgc93uaYrpb']]",Who Shot Ya? - 2005 Remaster,70,2KFg8kjYy0rYjWsXGhEQHN,0.831,0.682,7,-5.697,1,0.238,0.256,0.0,0.494,0.6,91.771,audio_features,2KFg8kjYy0rYjWsXGhEQHN,spotify:track:2KFg8kjYy0rYjWsXGhEQHN,https://api.spotify.com/v1/tracks/2KFg8kjYy0rYjWsXGhEQHN,https://api.spotify.com/v1/audio-analysis/2KFg8kjYy0rYjWsXGhEQHN,319360,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
560,2021-03-25T23:00:00Z,ATLiens,5,"[['Outkast', '1G9G7WwrXka3Z1r7aIDjI7']]",Jazzy Belle,59,6w4MlvpuxtbjGdL9YeTx89,0.878,0.65,11,-8.08,0,0.252,0.0178,0.0,0.0408,0.101,92.03,audio_features,6w4MlvpuxtbjGdL9YeTx89,spotify:track:6w4MlvpuxtbjGdL9YeTx89,https://api.spotify.com/v1/tracks/6w4MlvpuxtbjGdL9YeTx89,https://api.spotify.com/v1/audio-analysis/6w4MlvpuxtbjGdL9YeTx89,251667,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
561,2021-03-25T23:00:00Z,Capital Punishment (Explicit Version),17,"[['Big Pun', '2Xu7q46Hf02xOoEIm4E1Qs'], ['Fat Joe', '3ScY9CQxNLQei8Umvpx5g6']]",Twinz (Deep Cover 98) (feat. Fat Joe),67,0B8drtTSp68pZdkmVrG9ZA,0.633,0.764,0,-7.212,1,0.323,0.32,3.4e-06,0.234,0.522,94.971,audio_features,0B8drtTSp68pZdkmVrG9ZA,spotify:track:0B8drtTSp68pZdkmVrG9ZA,https://api.spotify.com/v1/tracks/0B8drtTSp68pZdkmVrG9ZA,https://api.spotify.com/v1/audio-analysis/0B8drtTSp68pZdkmVrG9ZA,228173,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
562,2021-03-25T23:00:00Z,Moment Of Truth,1,"[['Gang Starr', '5cMgGlA1xGyeAB2ctYlRdZ']]",You Know My Steez,54,6loNZHKeeNUjrUkjXdCwiZ,0.781,0.68,6,-7.02,0,0.356,0.171,0.0,0.15,0.892,90.131,audio_features,6loNZHKeeNUjrUkjXdCwiZ,spotify:track:6loNZHKeeNUjrUkjXdCwiZ,https://api.spotify.com/v1/tracks/6loNZHKeeNUjrUkjXdCwiZ,https://api.spotify.com/v1/audio-analysis/6loNZHKeeNUjrUkjXdCwiZ,247560,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
563,2021-03-25T23:00:00Z,Center of Attention,13,"[['Pete Rock', '3BeQqzKdlARoOd6y30kCO2'], ['InI', '5gv2yt9ii2nJ2tu39FPigj']]",Grown Man Sport,65,6dRj771QZr0KOQVwaB6ykM,0.801,0.757,7,-8.01,1,0.316,0.478,1.32e-05,0.163,0.607,88.025,audio_features,6dRj771QZr0KOQVwaB6ykM,spotify:track:6dRj771QZr0KOQVwaB6ykM,https://api.spotify.com/v1/tracks/6dRj771QZr0KOQVwaB6ykM,https://api.spotify.com/v1/audio-analysis/6dRj771QZr0KOQVwaB6ykM,276373,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
564,2021-03-25T23:00:00Z,Illadelph Halflife,8,"[['The Roots', '78xUyw6FkVZrRAtziFdtdu']]",What They Do,62,1B53Y95tPd4ah4FExO0egE,0.885,0.414,0,-10.539,1,0.168,0.341,0.000289,0.0891,0.683,92.727,audio_features,1B53Y95tPd4ah4FExO0egE,spotify:track:1B53Y95tPd4ah4FExO0egE,https://api.spotify.com/v1/tracks/1B53Y95tPd4ah4FExO0egE,https://api.spotify.com/v1/audio-analysis/1B53Y95tPd4ah4FExO0egE,357200,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
565,2021-03-25T23:00:00Z,Doggystyle,3,"[['Snoop Dogg', '7hJcb9fa4alzcOq3EaNPoG'], ['Daz Dillinger', '5Jz9kKRnCRLTodCH58MyB4']]",Gin And Juice (feat. Dat Nigga Daz),22,0WKYRFtH6KKbaNWjsxqm70,0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,audio_features,0WKYRFtH6KKbaNWjsxqm70,spotify:track:0WKYRFtH6KKbaNWjsxqm70,https://api.spotify.com/v1/tracks/0WKYRFtH6KKbaNWjsxqm70,https://api.spotify.com/v1/audio-analysis/0WKYRFtH6KKbaNWjsxqm70,211493,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
566,2021-03-25T23:00:00Z,Greatest Hits,4,"[['The Notorious B.I.G.', '5me0Irg2ANcsgc93uaYrpb']]",One More Chance / Stay with Me - Remix; 2007 Remaster,66,7fXhkARAtS66kxexMIAx8O,0.725,0.68,0,-6.037,1,0.224,0.149,0.0,0.127,0.695,90.964,audio_features,7fXhkARAtS66kxexMIAx8O,spotify:track:7fXhkARAtS66kxexMIAx8O,https://api.spotify.com/v1/tracks/7fXhkARAtS66kxexMIAx8O,https://api.spotify.com/v1/audio-analysis/7fXhkARAtS66kxexMIAx8O,268707,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
567,2021-03-25T23:00:00Z,Strictly 4 My N.I.G.G.A.Z...,11,"[['2Pac', '1ZwdS5xdxEREPySFridCfh']]",Keep Ya Head Up,71,0XRbYXQUymj9SJkrr8YK5B,0.598,0.732,4,-7.013,1,0.425,0.144,0.0,0.508,0.595,172.329,audio_features,0XRbYXQUymj9SJkrr8YK5B,spotify:track:0XRbYXQUymj9SJkrr8YK5B,https://api.spotify.com/v1/tracks/0XRbYXQUymj9SJkrr8YK5B,https://api.spotify.com/v1/audio-analysis/0XRbYXQUymj9SJkrr8YK5B,262507,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
568,2021-03-25T23:00:00Z,Aquemini,3,"[['Outkast', '1G9G7WwrXka3Z1r7aIDjI7']]",Rosa Parks,66,0shK5iZQppbHPQYiy60xs9,0.792,0.701,6,-7.198,0,0.283,0.105,0.0,0.761,0.251,103.89,audio_features,0shK5iZQppbHPQYiy60xs9,spotify:track:0shK5iZQppbHPQYiy60xs9,https://api.spotify.com/v1/tracks/0shK5iZQppbHPQYiy60xs9,https://api.spotify.com/v1/audio-analysis/0shK5iZQppbHPQYiy60xs9,324373,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
569,2021-03-25T23:00:00Z,Gettin' It (Album Number Ten),1,"[['Too $hort', '4sb7rZNN93BSS6Gqgepo4v']]",Gettin' It,65,5K5dQsYdSdo2LKdepxbYAd,0.902,0.411,1,-5.311,1,0.217,0.176,0.0,0.119,0.667,84.07,audio_features,5K5dQsYdSdo2LKdepxbYAd,spotify:track:5K5dQsYdSdo2LKdepxbYAd,https://api.spotify.com/v1/tracks/5K5dQsYdSdo2LKdepxbYAd,https://api.spotify.com/v1/audio-analysis/5K5dQsYdSdo2LKdepxbYAd,341427,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
570,2021-03-25T23:00:00Z,The Low End Theory,9,"[['A Tribe Called Quest', '09hVIj6vWgoCDtT03h8ZCa']]",Check the Rhime,65,4HfxDJ0uLHTLe0fZrx0MbQ,0.881,0.361,11,-14.728,0,0.237,0.0502,0.00458,0.246,0.799,96.43,audio_features,4HfxDJ0uLHTLe0fZrx0MbQ,spotify:track:4HfxDJ0uLHTLe0fZrx0MbQ,https://api.spotify.com/v1/tracks/4HfxDJ0uLHTLe0fZrx0MbQ,https://api.spotify.com/v1/audio-analysis/4HfxDJ0uLHTLe0fZrx0MbQ,216693,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
571,2021-03-25T23:00:00Z,Reasonable Doubt,3,"[['JAY-Z', '3nFkdlSjzX9mRTtwJOzDYB'], ['The Notorious B.I.G.', '5me0Irg2ANcsgc93uaYrpb']]",Brooklyn's Finest,56,4QpmwtoYEvENZJPQ6a2kbw,0.495,0.715,6,-8.855,1,0.497,0.135,1.04e-06,0.0748,0.743,189.862,audio_features,4QpmwtoYEvENZJPQ6a2kbw,spotify:track:4QpmwtoYEvENZJPQ6a2kbw,https://api.spotify.com/v1/tracks/4QpmwtoYEvENZJPQ6a2kbw,https://api.spotify.com/v1/audio-analysis/4QpmwtoYEvENZJPQ6a2kbw,275640,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
572,2021-03-25T23:00:00Z,2000,2,"[['Grand Puba', '6IjhOxJSTPh15KgFTSZ68K']]",I Like It (I Wanna Be Where You Are),60,3nqnWEZnYoetfO2ksMZZVK,0.865,0.641,10,-6.652,0,0.162,0.0611,0.000107,0.218,0.762,95.307,audio_features,3nqnWEZnYoetfO2ksMZZVK,spotify:track:3nqnWEZnYoetfO2ksMZZVK,https://api.spotify.com/v1/tracks/3nqnWEZnYoetfO2ksMZZVK,https://api.spotify.com/v1/audio-analysis/3nqnWEZnYoetfO2ksMZZVK,263533,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
573,2021-03-25T23:00:00Z,The New Breed,3,"[['MC Breed', '63727CmmJ8oWFh8eAHvDYq']]",Gotta Get Mine,58,5oqSr3rehtGgZyDh0LCSA7,0.855,0.52,7,-12.07,1,0.268,0.184,0.0,0.114,0.402,92.451,audio_features,5oqSr3rehtGgZyDh0LCSA7,spotify:track:5oqSr3rehtGgZyDh0LCSA7,https://api.spotify.com/v1/tracks/5oqSr3rehtGgZyDh0LCSA7,https://api.spotify.com/v1/audio-analysis/5oqSr3rehtGgZyDh0LCSA7,264760,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
574,2021-03-25T23:00:00Z,The Infamous,3,"[['Mobb Deep', '6O2zJ0tId7g07yzHtX0yap']]",Survival of the Fittest,70,7N1Vjtzr1lmmCW9iasQ8YO,0.813,0.703,11,-5.077,0,0.268,0.125,1.26e-06,0.237,0.241,94.828,audio_features,7N1Vjtzr1lmmCW9iasQ8YO,spotify:track:7N1Vjtzr1lmmCW9iasQ8YO,https://api.spotify.com/v1/tracks/7N1Vjtzr1lmmCW9iasQ8YO,https://api.spotify.com/v1/audio-analysis/7N1Vjtzr1lmmCW9iasQ8YO,224533,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
575,2021-03-25T23:00:00Z,Liquid Swords,8,"[['GZA', '6ns6XAOsw4B0nDUIovAOUO'], ['Method Man', '4VmEWwd8y9MCLwexFMdpwt']]",Shadowboxin',66,7bp5DfkdK1OAvNJ1U4HfDA,0.704,0.642,1,-10.11,1,0.39,0.00704,1.43e-06,0.161,0.72,92.09,audio_features,7bp5DfkdK1OAvNJ1U4HfDA,spotify:track:7bp5DfkdK1OAvNJ1U4HfDA,https://api.spotify.com/v1/tracks/7bp5DfkdK1OAvNJ1U4HfDA,https://api.spotify.com/v1/audio-analysis/7bp5DfkdK1OAvNJ1U4HfDA,209973,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
576,2021-03-25T23:00:00Z,The Master,3,"[['Rakim', '3PyWEKLWI0vHPmoNrIX0QE']]",When I B On Tha Mic,65,2p9sprAX27D6U5cuSE9NsM,0.836,0.484,2,-7.332,1,0.327,0.0454,0.0,0.0557,0.839,95.941,audio_features,2p9sprAX27D6U5cuSE9NsM,spotify:track:2p9sprAX27D6U5cuSE9NsM,https://api.spotify.com/v1/tracks/2p9sprAX27D6U5cuSE9NsM,https://api.spotify.com/v1/audio-analysis/2p9sprAX27D6U5cuSE9NsM,222933,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
577,2021-03-25T23:00:00Z,Keep Their Heads Ringin',1,"[['Dr. Dre', '6DPYiyq5kWVQS4RGwxzPC7']]",Keep Their Heads Ringin',63,1rylJ0VXvhOzLGNm401iaI,0.671,0.737,0,-5.131,1,0.108,0.0338,0.00344,0.0596,0.197,90.519,audio_features,1rylJ0VXvhOzLGNm401iaI,spotify:track:1rylJ0VXvhOzLGNm401iaI,https://api.spotify.com/v1/tracks/1rylJ0VXvhOzLGNm401iaI,https://api.spotify.com/v1/audio-analysis/1rylJ0VXvhOzLGNm401iaI,310227,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
578,2021-03-25T23:00:00Z,The Don Killuminati: The 7 Day Theory,2,"[['Makaveli', '4pmNqFu71wEmFXSsYAiWK8']]",Hail Mary,1,4akCwzFRS8Syu5uFy7L1sG,0.654,0.637,10,-6.915,0,0.293,0.158,1.28e-05,0.338,0.364,81.947,audio_features,4akCwzFRS8Syu5uFy7L1sG,spotify:track:4akCwzFRS8Syu5uFy7L1sG,https://api.spotify.com/v1/tracks/4akCwzFRS8Syu5uFy7L1sG,https://api.spotify.com/v1/audio-analysis/4akCwzFRS8Syu5uFy7L1sG,309800,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
579,2021-03-25T23:00:00Z,The LP,4,"[['Large Professor', '01nVIuD8YZsnFH6x6Cc9rX']]",I Juswanna Chill,59,3ipzZgH1766XXRamVwk1Iw,0.754,0.801,1,-5.992,0,0.35,0.184,0.0,0.132,0.391,90.843,audio_features,3ipzZgH1766XXRamVwk1Iw,spotify:track:3ipzZgH1766XXRamVwk1Iw,https://api.spotify.com/v1/tracks/3ipzZgH1766XXRamVwk1Iw,https://api.spotify.com/v1/audio-analysis/3ipzZgH1766XXRamVwk1Iw,208867,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
580,2021-03-25T23:00:00Z,Soul Food,5,"[['Goodie Mob', '3F2Y683ovlWT53WKCeq0oj']]",Cell Therapy,0,3MX96tMiJxVu7lQWKbgo2c,0.849,0.476,0,-10.479,1,0.445,0.0965,0.0,0.105,0.48,83.21,audio_features,3MX96tMiJxVu7lQWKbgo2c,spotify:track:3MX96tMiJxVu7lQWKbgo2c,https://api.spotify.com/v1/tracks/3MX96tMiJxVu7lQWKbgo2c,https://api.spotify.com/v1/audio-analysis/3MX96tMiJxVu7lQWKbgo2c,277133,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
581,2021-03-25T23:00:00Z,No Way Out,3,"[['Diddy', '59wfkuBoNyhDMQGCljbUbA'], ['The Notorious B.I.G.', '5me0Irg2ANcsgc93uaYrpb'], ['Mase', '1wiBLzTI7z9RUwEpNPdFT6']]",Been Around the World (feat. The Notorious B.I.G. & Mase),63,1siDRjAa8MdxNoCHTiiQ7B,0.815,0.529,6,-10.117,0,0.28,0.0191,0.0,0.406,0.73,99.439,audio_features,1siDRjAa8MdxNoCHTiiQ7B,spotify:track:1siDRjAa8MdxNoCHTiiQ7B,https://api.spotify.com/v1/tracks/1siDRjAa8MdxNoCHTiiQ7B,https://api.spotify.com/v1/audio-analysis/1siDRjAa8MdxNoCHTiiQ7B,325933,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
582,2021-03-25T23:00:00Z,It's Dark And Hell Is Hot,2,"[['DMX', '1HwM5zlC5qNWhJtM00yXzG']]",Ruff Ryders' Anthem,0,5H0dVldtI6HJZnEXzigKfY,0.879,0.573,10,-8.113,0,0.305,0.0636,0.0,0.256,0.73,91.037,audio_features,5H0dVldtI6HJZnEXzigKfY,spotify:track:5H0dVldtI6HJZnEXzigKfY,https://api.spotify.com/v1/tracks/5H0dVldtI6HJZnEXzigKfY,https://api.spotify.com/v1/audio-analysis/5H0dVldtI6HJZnEXzigKfY,214440,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
583,2021-03-25T23:00:00Z,Poverty's Paradise,9,"[['Naughty By Nature', '4Otx4bRLSfpah5kX8hdgDC']]",Feel Me Flow,62,6Kp8tQd95YPSrSUTkll2Of,0.805,0.754,8,-6.679,0,0.156,0.0468,1.79e-06,0.0855,0.844,90.214,audio_features,6Kp8tQd95YPSrSUTkll2Of,spotify:track:6Kp8tQd95YPSrSUTkll2Of,https://api.spotify.com/v1/tracks/6Kp8tQd95YPSrSUTkll2Of,https://api.spotify.com/v1/audio-analysis/6Kp8tQd95YPSrSUTkll2Of,212560,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
584,2021-03-25T23:00:00Z,Wreckonize bw Sound Bwoy Bureill,1,"[['Smif-N-Wessun', '2p0Hf0MF8Nw8lwAXokczf0']]",Wreckonize - Remix Vocal,58,22Yq5tkMN8JE7h1Bq3pWHS,0.775,0.451,1,-9.164,1,0.0567,0.296,6.31e-06,0.123,0.559,92.986,audio_features,22Yq5tkMN8JE7h1Bq3pWHS,spotify:track:22Yq5tkMN8JE7h1Bq3pWHS,https://api.spotify.com/v1/tracks/22Yq5tkMN8JE7h1Bq3pWHS,https://api.spotify.com/v1/audio-analysis/22Yq5tkMN8JE7h1Bq3pWHS,233200,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
585,2021-03-25T23:00:00Z,DJ Shok presents The Music: Hi-Tech's Golden Era Singles,1,"[['Hi-Tech', '3QyOjJ1nRKbZxKssUQxXmM']]",Book of Life,57,6g4FjLtgaFN6ADpE1FiAwM,0.647,0.564,1,-7.52,1,0.109,0.0138,0.0,0.144,0.639,94.987,audio_features,6g4FjLtgaFN6ADpE1FiAwM,spotify:track:6g4FjLtgaFN6ADpE1FiAwM,https://api.spotify.com/v1/tracks/6g4FjLtgaFN6ADpE1FiAwM,https://api.spotify.com/v1/audio-analysis/6g4FjLtgaFN6ADpE1FiAwM,298707,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
586,2021-03-25T23:00:00Z,Illmatic,2,"[['Nas', '20qISvAhX20dpIbOOzGK3q']]",N.Y. State of Mind,65,0trHOzAhNpGCsGBEu7dOJo,0.665,0.91,6,-4.682,0,0.223,0.0394,0.0,0.227,0.887,84.099,audio_features,0trHOzAhNpGCsGBEu7dOJo,spotify:track:0trHOzAhNpGCsGBEu7dOJo,https://api.spotify.com/v1/tracks/0trHOzAhNpGCsGBEu7dOJo,https://api.spotify.com/v1/audio-analysis/0trHOzAhNpGCsGBEu7dOJo,293973,4,I Love My '90s Hip-Hop,Real rap music from the golden era.
